Time, Radius, MaxSpeed, ActualSpeed
263.1859,16.36129,
263.5059,16.22291,
263.8216,16.08339,
264.1367,15.98694,
264.4514,15.9825,
264.7697,16.04249,
265.0828,15.90648,
265.3978,15.77121,
265.7104,15.67976,
266.0305,15.67547,
266.3489,15.73676,
266.6768,15.60238,
266.9976,15.46943,
267.3342,15.38096,
267.6637,15.38154,
268.0182,15.4465,
268.3816,15.31581,
268.7545,15.18847,
269.1371,15.0614,
269.5146,14.93492,
269.8816,14.8087,
270.2401,14.68241,
270.5915,14.55555,
270.9179,14.42845,
271.2579,14.30199,
271.5761,14.17611,
271.8909,14.05077,
272.2191,13.92595,
272.528,13.80165,
272.8341,13.67785,
273.1383,13.55453,
273.4403,13.4317,
273.7406,13.30935,
274.0575,13.18748,
274.3561,13.06608,
274.6538,12.94516,
274.9513,12.82467,
275.2491,12.70497,
275.572,12.58803,
275.8735,12.47487,
276.207,12.36538,
276.5352,12.26163,
276.8787,12.16268,
277.2101,12.06739,
277.5033,11.97492,
277.8131,11.88466,
278.091,11.79576,
278.3625,11.70805,
278.6283,11.62116,
278.8886,11.53466,
279.1433,11.44826,
279.3931,11.36181,
279.6382,11.29072,
279.8748,11.47055,
280.1219,11.60272,
280.363,11.70927,
280.6169,11.82654,
280.8621,11.93767,
281.1102,12.0508,
281.3496,12.16167,
281.6012,12.27194,
281.8446,12.38028,
282.0997,12.48836,
282.347,12.59691,
282.6019,12.70542,
282.8534,12.81397,
283.1072,12.92241,
283.3632,13.03073,
283.6215,13.13886,
283.882,13.24679,
284.1449,13.35448,
284.4063,13.46191,
